품목명,수거단계,재배양식,생산자 주소,재배면적,조사물량,등록일자,분석결과
멥쌀(일반),유통/판매,일반 ,경기도  양평군  ,,,20150615,적합
현미,유통/판매,일반 ,경기도  양평군  ,,,20150615,적합
수미(슈페리어),유통/판매,일반 ,경상북도  고령군  ,,10,20150612,적합
대파,유통/판매,일반 ,경상북도  경주시  ,,10,20150612,적합
햇마늘난지,유통/판매,일반 ,전라남도  여수시  ,,5,20150612,적합
여름무,유통/판매,일반 ,전라북도  고창군  ,,,20150612,적합
시금치,유통/판매,일반 ,경기도  고양시  ,,,20150612,적합
일반부추(조선부추),유통/판매,일반 ,경기도  안성시  ,,,20150612,적합
여름배추,유통/판매,일반 ,전라북도  고창군  ,,,20150612,적합
여름무,유통/판매,일반 ,전라북도  고창군  ,,,20150612,적합
깐마늘,유통/판매,일반 ,경상남도  창녕군  ,,,20150612,적합
대파,유통/판매,일반 ,부산광역시  강서구  ,,,20150612,적합
흙당근,유통/판매,일반 ,부산광역시  기장군  ,,,20150612,적합
호박고구마,유통/판매,일반 ,경기도  여주시  ,,,20150612,적합
깐마늘,유통/판매,일반 ,제주특별자치도  제주시  ,,,20150612,적합
멥쌀(일반),유통/판매,일반 ,경기도  양평군  ,,,20150612,적합
현미,유통/판매,일반 ,경기도  양평군  ,,,20150612,적합
멥쌀(일반),유통/판매,일반 ,경기도  양평군  ,,,20150612,적합
현미,유통/판매,일반 ,경기도  양평군  ,,,20150612,적합
멥쌀(일반),유통/판매,일반 ,경기도  여주시  ,,,20150612,적합
현미,유통/판매,일반 ,경기도  여주시  ,,,20150612,적합
멥쌀(일반),유통/판매,일반 ,경기도  여주시  ,,,20150612,적합
현미,유통/판매,일반 ,경기도  여주시  ,,,20150612,적합
멥쌀(일반),유통/판매,일반 ,경기도  평택시  ,,,20150612,적합
현미,유통/판매,일반 ,경기도  평택시  ,,,20150612,적합
멥쌀(일반),유통/판매,일반 ,경기도  여주시  ,,,20150612,적합
현미,유통/판매,일반 ,경기도  여주시  ,,,20150612,적합
멥쌀(일반),유통/판매,일반 ,경기도  여주시  ,,,20150612,적합
현미,유통/판매,일반 ,경기도  여주시  ,,,20150612,적합
멥쌀(일반),유통/판매,일반 ,경기도  여주시  ,,,20150612,적합
현미,유통/판매,일반 ,경기도  여주시  ,,,20150612,적합
여름배추,생산,일반 ,경상북도  봉화군  ,4331,26000,20150611,적합
여름배추,생산,일반 ,경상북도  봉화군  ,1154,7000,20150611,적합
호박고구마,유통/판매,일반 ,경상북도  안동시  ,,,20150611,적합
시금치,유통/판매,일반 ,경상북도  칠곡군  ,,,20150611,적합
일반부추(조선부추),유통/판매,일반 ,경상북도  예천군  ,,,20150611,적합
시금치,유통/판매,일반 ,경기도  화성시  ,,20,20150611,적합
일반부추(조선부추),유통/판매,일반 ,경기도  양평군  ,,10,20150611,적합
수미(슈페리어),유통/판매,일반 ,전라남도  보성군  ,,40,20150611,적합
봄배추,유통/판매,일반 ,충청남도  홍성군  ,,,20150611,적합
수미(슈페리어),유통/판매,일반 ,강원도  강릉시  ,,,20150611,적합
깐마늘,유통/판매,일반 ,경상남도  창녕군  ,,,20150611,적합
일반부추(조선부추),유통/판매,일반 ,경기도  이천시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  천안시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  천안시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  천안시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  아산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  아산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  아산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  아산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  아산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  아산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  태안군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  태안군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  태안군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  태안군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  태안군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  태안군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서산시  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  홍성군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  홍성군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  홍성군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  홍성군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  홍성군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  홍성군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  홍성군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  청양군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  청양군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  청양군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  청양군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  예산군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  예산군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  예산군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  예산군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  예산군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  예산군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  예산군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서천군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서천군  ,,,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서천군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서천군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서천군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서천군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  서천군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  보령시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  보령시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  보령시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  보령시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  보령시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  보령시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  보령시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  당진시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  당진시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  당진시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  당진시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  당진시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  당진시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  당진시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  당진시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  당진시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  당진시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  당진시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  당진시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  계룡시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  논산시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  논산시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  논산시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  논산시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  논산시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  논산시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  논산시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  논산시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  금산군  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  공주시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  공주시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  공주시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  공주시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,충청남도  공주시  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,세종특별자치시  연서면  ,,0,20150611,적합
멥쌀(일반),유통/판매,일반 ,대전광역시  서구  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  천안시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  천안시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  천안시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  아산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  아산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  아산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  아산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  아산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  아산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  태안군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  태안군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  태안군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  태안군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  태안군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  태안군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서산시  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  홍성군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  홍성군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  홍성군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  홍성군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  홍성군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  홍성군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  홍성군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  청양군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  청양군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  청양군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  청양군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  예산군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  예산군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  예산군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  예산군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  예산군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  예산군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  예산군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서천군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서천군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서천군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서천군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서천군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서천군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  서천군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
현미,유통/판매,일반 ,충청남도  부여군  ,,0,20150611,적합
